Country Name,Country Code,Series Name,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Botswana,BWA,Rule of Law: Estimate,0.494382411,0.53928262,0.483199239,0.379932076,0.360619575,0.383804858,0.432969272,0.382221907,0.453281432,0.459227592,0.390436381
Botswana,BWA,Voice and Accountability: Estimate,0.489309013,0.447420955,0.450575739,0.403009802,0.393295079,0.462251842,0.498041391,0.488763332,0.455179304,0.4497841,0.504056931
Brazil,BRA,Control of Corruption: Estimate,-0.097959608,-0.36611709,-0.457840711,-0.446095586,-0.559814632,-0.480954379,-0.407892704,-0.429083496,-0.499217957,-0.566354334,-0.503643155
Brazil,BRA,Government Effectiveness: Estimate,-0.119030975,-0.175920635,-0.255271554,-0.249387071,-0.317140609,-0.520569623,-0.234114677,-0.465709209,-0.492990375,-0.588259339,-0.546764314
Brazil,BRA,Political Stability and Absence of Violence/Terrorism: Estimate,-0.258553296,-0.070290133,-0.331864446,-0.38103506,-0.479947567,-0.459598511,-0.714224637,-0.44689092,-0.419879764,-0.395036936,-0.408567786
Brazil,BRA,Regulatory Quality: Estimate,0.146290123,-0.028219953,-0.181910038,-0.189951748,-0.130978867,-0.293125451,-0.121404096,-0.111011527,-0.121613994,-0.220437631,-0.296478212
Brazil,BRA,Rule of Law: Estimate,-0.092045203,-0.05296576,-0.187332958,-0.201301992,-0.305428565,-0.302342951,-0.224319816,-0.231919765,-0.301417381,-0.257879138,-0.308802843
Brazil,BRA,Voice and Accountability: Estimate,0.417397052,0.471930146,0.458871007,0.451975852,0.449531525,0.376852065,0.301444829,0.28739506,0.254508823,0.225268334,0.382853866
Brunei Darussalam,BRN,Control of Corruption: Estimate,0.639075398,0.526229799,0.535382152,0.531200409,0.675679505,0.760663569,0.76798594,1.248015285,1.216532826,1.175192595,1.278036118
Brunei Darussalam,BRN,Government Effectiveness: Estimate,0.864722133,1.081712365,1.026416659,1.048698902,1.107937813,1.213115096,1.278817296,1.383309364,1.407124281,1.422282934,1.401787043
Brunei Darussalam,BRN,Political Stability and Absence of Violence/Terrorism: Estimate,1.074022293,1.261507034,1.233712554,1.142017841,1.153426766,1.23603785,1.111087203,1.188084006,1.171809912,1.242488623,1.366000652
Brunei Darussalam,BRN,Regulatory Quality: Estimate,1.098578215,0.980604351,0.836912334,0.580995679,0.703710616,0.676745415,0.624943495,0.904901445,0.987135231,1.067043424,0.976891637
Brunei Darussalam,BRN,Rule of Law: Estimate,0.58959198,0.47270456,0.383211046,0.535822093,0.619767785,0.599303365,0.588059187,0.89775914,0.860574603,0.933759749,0.886853814
Brunei Darussalam,BRN,Voice and Accountability: Estimate,-0.505090177,-0.625119209,-0.753890038,-0.900396168,-0.948396802,-0.856818914,-0.96702522,-0.929686606,-0.848219991,-0.815467596,-0.715453029
Bulgaria,BGR,Control of Corruption: Estimate,-0.327892512,-0.303166449,-0.346440643,-0.260855675,-0.196330279,-0.188220024,-0.181220517,-0.322349757,-0.258131921,-0.158206031,-0.137721658
Bulgaria,BGR,Government Effectiveness: Estimate,-0.013232986,-0.112378895,-0.012558597,0.088832639,0.098009646,0.111848846,0.173703477,-0.214027837,-0.173440278,-0.271232963,0.047112051
Bulgaria,BGR,Political Stability and Absence of Violence/Terrorism: Estimate,0.170710385,0.078540899,0.010424642,0.068279371,0.321379662,0.444411188,0.561284423,0.401631027,0.364739358,0.31342864,0.341861486
Bulgaria,BGR,Regulatory Quality: Estimate,0.549109817,0.585273623,0.57826829,0.701290071,0.657786608,0.605752707,0.530806184,0.460990727,0.433977693,0.320686907,0.407896698
Bulgaria,BGR,Rule of Law: Estimate,-0.147255629,-0.082029149,-0.159493551,-0.140443802,-0.124960564,-0.105849832,-0.037413392,-0.127672985,-0.068868451,-0.10792271,-0.006857681
Bulgaria,BGR,Voice and Accountability: Estimate,0.337255388,0.366472214,0.43263942,0.402378172,0.430081695,0.365172893,0.354652226,0.259386778,0.284104586,0.287512124,0.388988107
Burkina Faso,BFA,Control of Corruption: Estimate,-0.525527596,-0.466838807,-0.299044788,-0.169877484,-0.138780206,-0.131607041,-0.2194933,-0.122198515,-0.082507454,-0.11163947,-0.169615507
Burkina Faso,BFA,Government Effectiveness: Estimate,-0.670198977,-0.59253186,-0.692133605,-0.638990939,-0.638492048,-0.644067407,-0.778186262,-0.708106637,-0.765025079,-0.853148699,-0.826227486
Burkina Faso,BFA,Political Stability and Absence of Violence/Terrorism: Estimate,-0.763390124,-0.787128568,-0.609127343,-0.868710697,-0.92788583,-1.060264468,-1.302193999,-1.537978411,-1.642943263,-1.815369368,-2.03523159
Burkina Faso,BFA,Regulatory Quality: Estimate,-0.197507471,-0.340953946,-0.424238205,-0.447476685,-0.48115766,-0.40524897,-0.422923088,-0.482700348,-0.48016727,-0.468305677,-0.485633552
Burkina Faso,BFA,Rule of Law: Estimate,-0.526729941,-0.545770764,-0.541128635,-0.455298305,-0.414963335,-0.459257543,-0.463833779,-0.468718588,-0.463138759,-0.611933768,-0.74177897
Burkina Faso,BFA,Voice and Accountability: Estimate,-0.255501539,-0.352606744,-0.114221931,0.013427239,0.064560525,-0.061653413,-0.208245501,-0.189439803,-0.116836667,-0.684045017,-0.809887171
Burundi,BDI,Control of Corruption: Estimate,-1.426513433,-1.268246889,-1.287038207,-1.278763294,-1.318501472,-1.478271365,-1.4969697,-1.563401699,-1.599664927,-1.518181205,-1.556025982
Burundi,BDI,Government Effectiveness: Estimate,-1.071233988,-1.151772141,-1.237577558,-1.484362721,-1.381946445,-1.449793339,-1.374816895,-1.302482963,-1.358192563,-1.263606191,-1.200113416
Burundi,BDI,Political Stability and Absence of Violence/Terrorism: Estimate,-1.350277543,-0.784407139,-1.937446117,-1.964375138,-2.002575159,-1.570278168,-1.625056267,-1.54235208,-1.258399367,-1.192446232,-1.172402978
Burundi,BDI,Regulatory Quality: Estimate,-0.900794625,-0.733122706,-0.755148113,-0.854655147,-0.869032145,-1.009911776,-0.991803586,-1.06177187,-1.0019871,-0.947485685,-0.985730171
Burundi,BDI,Rule of Law: Estimate,-1.076633215,-0.970566869,-1.185899734,-1.484393716,-1.411003828,-1.513819933,-1.453627348,-1.340650916,-1.312591076,-1.27654624,-1.251056314
Burundi,BDI,Voice and Accountability: Estimate,-0.95320189,-1.042751431,-1.272027373,-1.555640697,-1.575981259,-1.66952157,-1.723825693,-1.526612759,-1.407015562,-1.396353602,-1.366918325
Cabo Verde,CPV,Control of Corruption: Estimate,0.851966083,0.970862925,0.929722607,0.844147325,0.796454072,0.755423963,0.851012945,0.846103609,1.016379118,0.959875286,0.984857202
Cabo Verde,CPV,Government Effectiveness: Estimate,0.041681502,0.037463792,0.168272555,0.113703817,0.14313443,0.340908617,0.278803289,0.199302867,0.00169476,0.020835929,0.013676665
Cabo Verde,CPV,Political Stability and Absence of Violence/Terrorism: Estimate,0.777999878,0.350779146,0.855819821,0.87119019,0.762865543,0.833261907,0.859627426,0.874232292,0.89436847,0.927069366,0.903245568
Cabo Verde,CPV,Regulatory Quality: Estimate,-0.115504146,-0.24127388,-0.162442341,-0.194087252,-0.079857938,-0.036307488,-0.024774076,0.160896987,0.268863976,0.263682216,0.242902502
Cabo Verde,CPV,Rule of Law: Estimate,0.551066101,0.661852241,0.567587554,0.284915566,0.35290575,0.393062383,0.446793973,0.43083632,0.327734888,0.398660928,0.400105774
Cabo Verde,CPV,Voice and Accountability: Estimate,0.916036487,0.955249071,0.942328155,0.973954976,0.963748395,0.974645019,0.949219763,0.912386835,0.930763721,0.946042717,0.958101332
Cambodia,KHM,Control of Corruption: Estimate,-1.064033985,-1.147173643,-1.153561711,-1.301627874,-1.316545367,-1.357102275,-1.323499918,-1.272041559,-1.197975516,-1.2416116,-1.299216747
Cambodia,KHM,Government Effectiveness: Estimate,-0.914554417,-0.698889017,-0.742889702,-0.741827428,-0.695688725,-0.599801898,-0.623299897,-0.450370342,-0.474705845,-0.351413906,-0.305874288
Cambodia,KHM,Political Stability and Absence of Violence/Terrorism: Estimate,-0.136436149,0.023174802,0.063348144,0.20619081,0.093509652,0.110921673,-0.075488649,-0.209065959,-0.131522253,-0.098023042,0.044493821
Cambodia,KHM,Regulatory Quality: Estimate,-0.352435142,-0.439880818,-0.549874783,-0.493561119,-0.521751225,-0.536904514,-0.609220564,-0.661108851,-0.686099589,-0.709801018,-0.684618413
Cambodia,KHM,Rule of Law: Estimate,-1.007715583,-0.954232574,-0.996886313,-1.081598997,-1.07415092,-1.135008216,-0.954927742,-0.964125931,-0.919177949,-0.865880907,-0.81912744
Cambodia,KHM,Voice and Accountability: Estimate,-0.981061399,-1.107934117,-1.122855902,-1.105503201,-1.155112386,-1.232996345,-1.220066547,-1.357135892,-1.433813453,-1.309936762,-1.292421818
Cameroon,CMR,Control of Corruption: Estimate,-1.217723012,-1.178884149,-1.096586347,-1.179418206,-1.225168586,-1.163068771,-1.217361093,-1.139536023,-1.115983486,-1.129714251,-1.162559748
Cameroon,CMR,Government Effectiveness: Estimate,-0.925760508,-0.812917888,-0.833807588,-0.822786748,-0.861256957,-0.857635021,-0.866082966,-0.931410909,-0.904558957,-0.881507814,-0.906262577
Cameroon,CMR,Political Stability and Absence of Violence/Terrorism: Estimate,-0.532237291,-1.059252381,-0.989914,-1.061213017,-1.091505051,-1.401801467,-1.561823249,-1.513679743,-1.394088745,-1.379629254,-1.400436401
Cameroon,CMR,Regulatory Quality: Estimate,-0.959768236,-0.898471713,-0.936662197,-0.809304059,-0.846451879,-0.812619865,-0.847178757,-0.830199361,-0.934422612,-0.898889482,-0.91347301
Cameroon,CMR,Rule of Law: Estimate,-1.058318138,-0.897853673,-0.998327971,-1.059063792,-1.051295996,-1.103055477,-1.141457915,-1.167671323,-1.116405845,-1.038935661,-1.038197875
Cameroon,CMR,Voice and Accountability: Estimate,-1.036979914,-0.944579899,-0.954288542,-1.030968547,-1.051813126,-1.128880382,-1.21103704,-1.205419183,-1.159188509,-1.147253513,-1.066397071
Canada,CAN,Control of Corruption: Estimate,1.879377961,1.832192659,1.845650196,1.944465518,1.881446004,1.79020822,1.729896784,1.56571281,1.616268754,1.658573031,1.67150104
Canada,CAN,Government Effectiveness: Estimate,1.780741096,1.753717661,1.730935335,1.744541049,1.815572977,1.675133944,1.697310686,1.598312855,1.561457276,1.566617727,1.516803265
Canada,CAN,Political Stability and Absence of Violence/Terrorism: Estimate,1.061421752,1.17550385,1.26233685,1.240411639,1.089681149,0.963971078,0.994933546,1.013182282,0.962336957,0.780681551,0.822420537
Canada,CAN,Regulatory Quality: Estimate,1.729890943,1.838725328,1.706058025,1.727414131,1.879655957,1.699419856,1.710002422,1.592589736,1.613764048,1.677092791,1.644710422
Canada,CAN,Rule of Law: Estimate,1.747507572,1.886297226,1.807141423,1.800914764,1.763439298,1.715141654,1.719776154,1.619103312,1.592890263,1.564620137,1.473005652
Canada,CAN,Voice and Accountability: Estimate,1.453440309,1.412331581,1.467299223,1.445611238,1.478084326,1.502411008,1.430308342,1.471668839,1.445358872,1.44002974,1.479646206
Cayman Islands,CYM,Control of Corruption: Estimate,1.351991653,1.014001012,0.973310769,0.482039273,0.480952531,0.45604834,0.427906752,0.438464016,0.46845305,0.457700431,0.437594086
Cayman Islands,CYM,Government Effectiveness: Estimate,1.221081257,1.175181389,1.130531549,1.14072907,1.182450056,1.157993197,1.125088573,1.074959755,1.239854932,1.262310982,1.237235069
Cayman Islands,CYM,Political Stability and Absence of Violence/Terrorism: Estimate,1.017615318,1.04634726,1.1286937,1.1407758,1.162611365,1.110834956,1.401525497,1.456470966,1.624775887,1.660741806,1.625601411
Cayman Islands,CYM,Regulatory Quality: Estimate,1.111847997,0.848234236,0.798683226,0.774339616,0.740515828,0.966315627,0.970051646,1.045568824,1.052494287,1.085572481,1.066761255
Cayman Islands,CYM,Rule of Law: Estimate,0.895762861,0.586524129,0.783428669,0.764110446,0.744043589,0.739683032,0.733536839,0.726127982,0.741448164,0.721070349,0.721784949
Cayman Islands,CYM,Voice and Accountability: Estimate,0.548888624,0.473122478,0.469162345,0.474957615,0.485489398,0.472060233,0.468565702,0.495715708,0.75938642,0.755772591,0.764431417
Central African Republic,CAF,Control of Corruption: Estimate,-1.096205235,-1.166866422,-1.327413559,-1.305119753,-1.198327541,-1.233306646,-1.234152675,-1.295017958,-1.246621132,-1.246146679,-1.311393023
Central African Republic,CAF,Government Effectiveness: Estimate,-1.625759482,-1.880911469,-1.811074018,-1.807310462,-1.792508602,-1.735437155,-1.780276179,-1.72879374,-1.673193574,-1.710303426,-1.735009193
Central African Republic,CAF,Political Stability and Absence of Violence/Terrorism: Estimate,-2.154896736,-2.699193239,-1.89358747,-1.779548764,-1.993533373,-2.172207594,-2.135875463,-2.23627758,-2.126852989,-2.205052376,-2.203107119
Central African Republic,CAF,Regulatory Quality: Estimate,-1.169390798,-1.389235854,-1.443189144,-1.416793942,-1.493803859,-1.394326091,-1.383874416,-1.502297163,-1.509714484,-1.474184155,-1.46841526
Central African Republic,CAF,Rule of Law: Estimate,-1.809439301,-1.706638217,-1.711558342,-1.851027489,-1.758116603,-1.717163086,-1.765260696,-1.754238486,-1.688713431,-1.69991219,-1.7595011
Central African Republic,CAF,Voice and Accountability: Estimate,-1.474825621,-1.391153336,-1.223826885,-1.080432653,-1.106525183,-1.203894019,-1.221691966,-1.30338645,-1.194103479,-1.214004397,-1.262248158
Chad,TCD,Control of Corruption: Estimate,-1.370300174,-1.329388499,-1.381821513,-1.511519194,-1.455860376,-1.404424429,-1.417515874,-1.425237775,-1.496497035,-1.488538027,-1.482406974
Chad,TCD,Government Effectiveness: Estimate,-1.389744997,-1.510981202,-1.491039157,-1.559411049,-1.509388685,-1.562269449,-1.607126594,-1.510737181,-1.460980415,-1.423673511,-1.479148746
Chad,TCD,Political Stability and Absence of Violence/Terrorism: Estimate,-1.089472294,-1.568882704,-0.973281741,-1.301894188,-1.286392689,-1.478015542,-1.350451112,-1.255220294,-1.389865518,-1.470404863,-1.559462905
Chad,TCD,Regulatory Quality: Estimate,-1.005923748,-1.162166953,-1.223443151,-1.181247473,-1.225705624,-1.124444842,-1.124400854,-1.125309587,-1.171825171,-1.14935708,-1.156420708
Chad,TCD,Rule of Law: Estimate,-1.397951603,-1.150711536,-1.211153746,-1.407842517,-1.318427324,-1.331227422,-1.314303517,-1.331267715,-1.342212319,-1.37356174,-1.354239225
Chad,TCD,Voice and Accountability: Estimate,-1.374780416,-1.33087945,-1.335160017,-1.363060117,-1.371682882,-1.465306282,-1.43435359,-1.403276324,-1.411661506,-1.471253395,-1.434938669
Chile,CHL,Control of Corruption: Estimate,1.498928189,1.440734148,1.182457328,1.022761106,1.001655817,0.958202481,0.978930891,1.106137156,0.95626688,0.968124032,0.96860379
Chile,CHL,Government Effectiveness: Estimate,1.158031583,1.035074949,0.91883558,0.833843768,0.809455633,0.907178462,0.863498628,0.705044687,0.590294063,0.546218276,0.717555761
Chile,CHL,Political Stability and Absence of Violence/Terrorism: Estimate,0.36374253,0.447516918,0.424871743,0.402406216,0.40628159,0.412769765,-0.016121579,0.044044506,0.161427185,0.132084325,0.136159942
Chile,CHL,Regulatory Quality: Estimate,1.48287189,1.484589577,1.319842696,1.363908291,1.325499177,1.300452352,1.158493161,0.948647738,0.936240256,0.978411138,0.925731719
Chile,CHL,Rule of Law: Estimate,1.255137801,1.348703623,1.219729066,0.960393548,0.981475472,0.94026053,0.924216628,0.930162132,0.889890671,0.688454449,0.625093758
Chile,CHL,Voice and Accountability: Estimate,1.106286168,1.055897117,1.004566193,0.995819569,1.000581264,1.025940895,0.981485605,0.991940737,0.957422435,0.976769388,1.017949224
China,CHN,Control of Corruption: Estimate,-0.355887651,-0.337719589,-0.29992187,-0.268094301,-0.291626126,-0.286848217,-0.312614381,-0.071028143,0.030233584,0.016063672,-0.005370105
China,CHN,Government Effectiveness: Estimate,-0.00512069,0.354851633,0.41742301,0.356383771,0.416875631,0.496678442,0.544862509,0.643971682,0.807911634,0.494212538,0.679014027
China,CHN,Political Stability and Absence of Violence/Terrorism: Estimate,-0.543789923,-0.522584021,-0.552559674,-0.502221346,-0.232558101,-0.298572481,-0.259780675,-0.474127859,-0.516462862,-0.45127672,-0.513097048
China,CHN,Regulatory Quality: Estimate,-0.331608176,-0.331334412,-0.354117453,-0.314001739,-0.179426417,-0.228585526,-0.304319978,-0.20264338,-0.332243532,-0.418417633,-0.356507808
China,CHN,Rule of Law: Estimate,-0.525889397,-0.396053195,-0.4084557,-0.323968738,-0.255178094,-0.186479196,-0.261681527,-0.102505103,0.010268886,-0.042176291,-0.040129971
China,CHN,Voice and Accountability: Estimate,-1.63152051,-1.616780758,-1.660783172,-1.559347868,-1.503530383,-1.459388733,-1.626906276,-1.656358719,-1.641274571,-1.60137105,-1.504554152
Colombia,COL,Control of Corruption: Estimate,-0.441208124,-0.397509813,-0.352601826,-0.384617507,-0.429829597,-0.340439767,-0.283615679,-0.252498597,-0.365944803,-0.362088114,-0.309191287
Colombia,COL,Government Effectiveness: Estimate,0.053151831,-0.135854036,-0.093739085,-0.036966585,-0.140821368,-0.139370114,0.032715105,0.008475319,-0.04782765,0.01379638,-0.07587792
Colombia,COL,Political Stability and Absence of Violence/Terrorism: Estimate,-1.291971803,-1.114594102,-1.072663784,-0.887163997,-0.779457808,-0.806941986,-0.979486108,-0.70115006,-0.954574347,-0.629958332,-0.71731323
Colombia,COL,Regulatory Quality: Estimate,0.339824229,0.444412023,0.407719731,0.339025348,0.257446647,0.224889174,0.317910939,0.225666419,0.202144697,0.140449166,0.101034269
Colombia,COL,Rule of Law: Estimate,-0.388269097,-0.25229153,-0.24723582,-0.266068161,-0.366633266,-0.383742154,-0.391183972,-0.491402626,-0.470828503,-0.427760243,-0.458272934
Colombia,COL,Voice and Accountability: Estimate,-0.081308313,-0.043343797,0.004046315,0.122125924,0.112731606,0.172213316,0.204583406,0.143006012,0.094030172,0.16868718,0.20521374
Comoros,COM,Control of Corruption: Estimate,-0.732214689,-0.586699247,-0.769919634,-0.706793725,-0.710437715,-0.852027416,-1.058385015,-1.209177613,-1.310240626,-1.244991899,-0.990109265
Comoros,COM,Government Effectiveness: Estimate,-1.610086918,-1.738661289,-1.641474962,-1.678195238,-1.677034378,-1.716065288,-1.753310442,-1.643052816,-1.813842893,-1.683056712,-1.535102248
Comoros,COM,Political Stability and Absence of Violence/Terrorism: Estimate,-0.256929189,-0.186910167,-0.24447161,0.022001922,0.022408005,-0.361612618,-0.176797673,-0.287384897,-0.227990642,-0.226411358,-0.226316765
Comoros,COM,Regulatory Quality: Estimate,-1.216394186,-1.123272777,-1.091543794,-1.098677754,-1.099254131,-1.18982172,-1.19900012,-1.258211136,-1.271066189,-1.200538039,-1.238432407
Comoros,COM,Rule of Law: Estimate,-0.955367744,-0.898686826,-0.852907538,-1.04841733,-1.1025877,-1.142882586,-1.157226324,-1.276969671,-1.257843375,-1.314604878,-1.341284752
